Solyc01g067540.1	Solyc04g076100.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g076120.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g076290.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g078130.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g079110.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g079310.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g080130.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g080870.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g080970.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g081440.2	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g081530.1	regulation	0.65	FunTFBS
Solyc01g067540.1	Solyc04g082000.2	regulation	0.65	FunTFBS
